id,acc_trade_price,acc_trade_volume,date_time_kst,exchange,high_price,low_price,market,opening_price,time_unit,trade_price
1631,56430860180,5153.060822,2019-06-19 9:00,UPBIT,11100000,10845000,KRW_BTC,10901000,DAY,11063000
1632,78304323172,7165.309059,2019-06-18 9:00,UPBIT,11100000,10750000,KRW_BTC,11055000,DAY,10902000
1633,94342570974,8591.80232,2019-06-17 9:00,UPBIT,11187000,10694000,KRW_BTC,10710000,DAY,11055000
1634,1.30851E+11,12029.90224,2019-06-16 9:00,UPBIT,11150000,10451000,KRW_BTC,10523000,DAY,10710000
1635,67947460746,6509.174133,2019-06-15 9:00,UPBIT,10600000,10311000,KRW_BTC,10462000,DAY,10528000
1636,83757877925,8254.2687,2019-06-14 9:00,UPBIT,10514000,9859000,KRW_BTC,9935000,DAY,10462000
1637,56266834892,5739.211128,2019-06-13 9:00,UPBIT,10028000,9705000,KRW_BTC,9803000,DAY,9935000
1638,68220314617,7049.163665,2019-06-12 9:00,UPBIT,9869000,9505000,KRW_BTC,9587000,DAY,9803000
1639,52889644584,5510.109695,2019-06-11 9:00,UPBIT,9789000,9470000,KRW_BTC,9732000,DAY,9587000
1640,64500944521,6749.569128,2019-06-10 9:00,UPBIT,9789000,9284000,KRW_BTC,9477000,DAY,9731000
1641,51556455041,5372.730687,2019-06-09 9:00,UPBIT,9784000,9381000,KRW_BTC,9745000,DAY,9474000
1642,46407985537,4779.913524,2019-06-08 9:00,UPBIT,9825000,9601000,KRW_BTC,9751000,DAY,9733000
1643,75885457783,7875.530169,2019-06-07 9:00,UPBIT,9830000,9388000,KRW_BTC,9495000,DAY,9749000
1644,63107467788,6689.697364,2019-06-06 9:00,UPBIT,9644000,9172000,KRW_BTC,9583000,DAY,9495000
1645,1.12039E+11,11685.99257,2019-06-05 9:00,UPBIT,9826000,9326000,KRW_BTC,9487000,DAY,9583000
1646,1.3233E+11,13615.31195,2019-06-04 9:00,UPBIT,10017000,9230000,KRW_BTC,9999000,DAY,9486000
1647,91977369426,8905.524878,2019-06-03 9:00,UPBIT,10509000,9990000,KRW_BTC,10505000,DAY,9999000
1648,71775106042,6868.795649,2019-06-02 9:00,UPBIT,10599000,10340000,KRW_BTC,10350000,DAY,10505000
1649,56967244230,5514.705903,2019-06-01 9:00,UPBIT,10400000,10228000,KRW_BTC,10383000,DAY,10350000
1650,97698875582,9590.305735,2019-05-31 9:00,UPBIT,10394000,9881000,KRW_BTC,10113000,DAY,10383000
1651,1.4621E+11,14079.82621,2019-05-30 9:00,UPBIT,10815000,9911000,KRW_BTC,10325000,DAY,10120000
1652,86431110833,8371.070289,2019-05-29 9:00,UPBIT,10500000,10060000,KRW_BTC,10332000,DAY,10325000
1653,69704616071,6739.85221,2019-05-28 9:00,UPBIT,10436000,10200000,KRW_BTC,10372000,DAY,10333000
1654,1.25688E+11,12067.23806,2019-05-27 9:00,UPBIT,10610000,10240000,KRW_BTC,10297000,DAY,10376000
1655,1.1006E+11,11097.02674,2019-05-26 9:00,UPBIT,10470000,9386000,KRW_BTC,9594000,DAY,10299000
1656,42378085670,4423.414673,2019-05-25 9:00,UPBIT,9658000,9510000,KRW_BTC,9583000,DAY,9594000
1657,85093234544,8929.980922,2019-05-24 9:00,UPBIT,9700000,9346000,KRW_BTC,9491000,DAY,9580000
1658,89346955514,9626.427436,2019-05-23 9:00,UPBIT,9593000,9003000,KRW_BTC,9304000,DAY,9491000
1659,83848748948,8874.093623,2019-05-22 9:00,UPBIT,9611000,9220000,KRW_BTC,9509000,DAY,9309000
1660,93082551308,9783.222663,2019-05-21 9:00,UPBIT,9646000,9402000,KRW_BTC,9581000,DAY,9509000
1661,1.08765E+11,11458.02698,2019-05-20 9:00,UPBIT,9713000,9200000,KRW_BTC,9712000,DAY,9581000
1662,1.54585E+11,16388.29983,2019-05-19 9:00,UPBIT,9809000,8810000,KRW_BTC,8819000,DAY,9712000
1663,1.03532E+11,11615.277,2019-05-18 9:00,UPBIT,9232000,8684000,KRW_BTC,8891000,DAY,8823000
1664,1.93477E+11,22071.33565,2019-05-17 9:00,UPBIT,9557000,8360000,KRW_BTC,9465000,DAY,8891000
1665,1.63495E+11,17057.02756,2019-05-16 9:00,UPBIT,9842000,9247000,KRW_BTC,9606000,DAY,9465000
1666,1.69852E+11,17857.08636,2019-05-15 9:00,UPBIT,9757000,9220000,KRW_BTC,9499000,DAY,9606000
1667,2.38633E+11,25056.33446,2019-05-14 9:00,UPBIT,9907000,9100000,KRW_BTC,9235000,DAY,9499000
1668,2.35644E+11,26618.70636,2019-05-13 9:00,UPBIT,9518000,8064000,KRW_BTC,8166000,DAY,9230000
1669,1.7645E+11,21060.14982,2019-05-12 9:00,UPBIT,8807000,7950000,KRW_BTC,8370000,DAY,8170000
1670,1.92203E+11,24016.23318,2019-05-11 9:00,UPBIT,8551000,7491000,KRW_BTC,7495000,DAY,8368000
1671,78450667830,10597.21132,2019-05-10 9:00,UPBIT,7588000,7228000,KRW_BTC,7272000,DAY,7495000
1672,67992076302,9562.193504,2019-05-09 9:00,UPBIT,7299000,6943000,KRW_BTC,6952000,DAY,7273000
1673,38562734632,5646.193204,2019-05-08 9:00,UPBIT,6959000,6670000,KRW_BTC,6752000,DAY,6959000
1674,50241575599,7375.750472,2019-05-07 9:00,UPBIT,6930000,6618000,KRW_BTC,6620000,DAY,6753000
1675,26220651771,3956.960235,2019-05-06 9:00,UPBIT,6712000,6573000,KRW_BTC,6703000,DAY,6620000
1676,21361033201,3199.977364,2019-05-05 9:00,UPBIT,6731000,6607000,KRW_BTC,6718000,DAY,6704000
1677,46445234091,6998.190268,2019-05-04 9:00,UPBIT,6759000,6452000,KRW_BTC,6596000,DAY,6719000
1678,72666545637,11092.57495,2019-05-03 9:00,UPBIT,6716000,6300000,KRW_BTC,6327000,DAY,6596000
1679,32802646309,5239.963424,2019-05-02 9:00,UPBIT,6378000,6165000,KRW_BTC,6193000,DAY,6327000
1680,24227450824,3938.464401,2019-05-01 9:00,UPBIT,6198000,6107000,KRW_BTC,6117000,DAY,6192000
1681,32305038600,5325.665216,2019-04-30 9:00,UPBIT,6160000,6007000,KRW_BTC,6030000,DAY,6117000
1682,34634354994,5702.959786,2019-04-29 9:00,UPBIT,6159000,5963000,KRW_BTC,6138000,DAY,6029000
1683,24438479922,3983.086417,2019-04-28 9:00,UPBIT,6188000,6089000,KRW_BTC,6115000,DAY,6138000
1684,18921078813,3095.996075,2019-04-27 9:00,UPBIT,6164000,6080000,KRW_BTC,6139000,DAY,6114000
1685,65207804566,10592.33131,2019-04-26 9:00,UPBIT,6347000,6010000,KRW_BTC,6120000,DAY,6137000
1686,52042608548,8244.903238,2019-04-25 9:00,UPBIT,6448000,6082000,KRW_BTC,6415000,DAY,6120000
1687,76390522761,11844.5007,2019-04-24 9:00,UPBIT,6566000,6288000,KRW_BTC,6449000,DAY,6415000
1688,69682423128,10869.22892,2019-04-23 9:00,UPBIT,6549000,6219000,KRW_BTC,6237000,DAY,6450000
1689,40997651044,6659.992981,2019-04-22 9:00,UPBIT,6276000,6092000,KRW_BTC,6145000,DAY,6237000
1690,36591579568,5971.981944,2019-04-21 9:00,UPBIT,6177000,6047000,KRW_BTC,6138000,DAY,6145000
1691,24441198120,3994.043895,2019-04-20 9:00,UPBIT,6156000,6079000,KRW_BTC,6086000,DAY,6141000
1692,38416852461,6350.204107,2019-04-19 9:00,UPBIT,6147000,5991000,KRW_BTC,6070000,DAY,6087000
1693,51265996378,8489.434726,2019-04-18 9:00,UPBIT,6094000,5998000,KRW_BTC,6004000,DAY,6070000
1694,35747851543,5946.730969,2019-04-17 9:00,UPBIT,6080000,5971000,KRW_BTC,6024000,DAY,6004000
1695,44243111242,7498.736487,2019-04-16 9:00,UPBIT,6034000,5772000,KRW_BTC,5860000,DAY,6024000
1696,48168775195,8101.816508,2019-04-15 9:00,UPBIT,6025000,5840000,KRW_BTC,5958000,DAY,5860000
1697,24845739741,4218.820044,2019-04-14 9:00,UPBIT,5998000,5828000,KRW_BTC,5889000,DAY,5958000
1698,24898843331,4226.05326,2019-04-13 9:00,UPBIT,5932000,5822000,KRW_BTC,5896000,DAY,5889000
1699,48991693378,8432.762711,2019-04-12 9:00,UPBIT,5927000,5650000,KRW_BTC,5860000,DAY,5897000
1700,85597800453,14323.5963,2019-04-11 9:00,UPBIT,6196000,5800000,KRW_BTC,6166000,DAY,5860000
1701,50559893825,8318.976826,2019-04-10 9:00,UPBIT,6250000,5999000,KRW_BTC,6001000,DAY,6166000
1702,45341862456,7547.518711,2019-04-09 9:00,UPBIT,6092000,5939000,KRW_BTC,6091000,DAY,6000000
1703,67712465969,11262.56178,2019-04-08 9:00,UPBIT,6104000,5841000,KRW_BTC,5910000,DAY,6091000
1704,50404446877,8606.5675,2019-04-07 9:00,UPBIT,5950000,5757000,KRW_BTC,5793000,DAY,5910000
1705,58139843921,10079.335,2019-04-06 9:00,UPBIT,5975000,5641000,KRW_BTC,5685000,DAY,5793000
1706,71837233046,12728.86348,2019-04-05 9:00,UPBIT,5722000,5559000,KRW_BTC,5567000,DAY,5685000
1707,67248751138,11968.33557,2019-04-04 9:00,UPBIT,5718000,5452000,KRW_BTC,5601000,DAY,5571000
1708,1.28311E+11,23006.90185,2019-04-03 9:00,UPBIT,5864000,5367000,KRW_BTC,5411000,DAY,5594000
1709,1.87339E+11,35779.36962,2019-04-02 9:00,UPBIT,5525000,4706000,KRW_BTC,4711000,DAY,5411000
1710,61367451588,13066.4405,2019-04-01 9:00,UPBIT,4760000,4621000,KRW_BTC,4661000,DAY,4711000
1711,35580484027,7660.190353,2019-03-31 9:00,UPBIT,4670000,4618000,KRW_BTC,4636000,DAY,4661000
1712,32846205909,7117.933206,2019-03-30 9:00,UPBIT,4680000,4533000,KRW_BTC,4642000,DAY,4636000
1713,39551042227,8584.395641,2019-03-29 9:00,UPBIT,4676000,4548000,KRW_BTC,4550000,DAY,4641000
1714,40721706397,8955.679922,2019-03-28 9:00,UPBIT,4592000,4525000,KRW_BTC,4548000,DAY,4550000
1715,30760863615,6801.091043,2019-03-27 9:00,UPBIT,4553000,4477000,KRW_BTC,4493000,DAY,4548000
1716,31882079602,7150.761823,2019-03-26 9:00,UPBIT,4494000,4420000,KRW_BTC,4487000,DAY,4493000
1717,43154854390,9560.224608,2019-03-25 9:00,UPBIT,4548000,4425000,KRW_BTC,4526000,DAY,4487000
1718,27750974255,6141.266962,2019-03-24 9:00,UPBIT,4539000,4492000,KRW_BTC,4505000,DAY,4525000
1719,18063802464,4010.800739,2019-03-23 9:00,UPBIT,4535000,4481000,KRW_BTC,4489000,DAY,4507000
1720,25922574998,5767.565728,2019-03-22 9:00,UPBIT,4514000,4471000,KRW_BTC,4491000,DAY,4490000
1721,40950501860,9074.417708,2019-03-21 9:00,UPBIT,4563000,4411000,KRW_BTC,4533000,DAY,4491000
1722,32206860698,7162.399609,2019-03-20 9:00,UPBIT,4535000,4457000,KRW_BTC,4486000,DAY,4533000
1723,29606984261,6628.558213,2019-03-19 9:00,UPBIT,4496000,4442000,KRW_BTC,4457000,DAY,4486000
1724,42231498336,9501.141609,2019-03-18 9:00,UPBIT,4484000,4415000,KRW_BTC,4425000,DAY,4458000
1725,17901106204,4051.527618,2019-03-17 9:00,UPBIT,4448000,4384000,KRW_BTC,4445000,DAY,4425000
1726,22792892103,5146.01356,2019-03-16 9:00,UPBIT,4492000,4354000,KRW_BTC,4360000,DAY,4445000
1727,30894150610,7102.639371,2019-03-15 9:00,UPBIT,4382000,4325000,KRW_BTC,4337000,DAY,4359000
1728,42093571520,9702.141492,2019-03-14 9:00,UPBIT,4388000,4285000,KRW_BTC,4325000,DAY,4337000
1729,35702571876,8246.298141,2019-03-13 9:00,UPBIT,4369000,4294000,KRW_BTC,4326000,DAY,4325000
1730,44481135456,10293.9953,2019-03-12 9:00,UPBIT,4362000,4269000,KRW_BTC,4336000,DAY,4326000
1731,47412154067,10955.38444,2019-03-11 9:00,UPBIT,4374000,4292000,KRW_BTC,4336000,DAY,4337000
1732,31368482428,7251.476646,2019-03-10 9:00,UPBIT,4353000,4306000,KRW_BTC,4350000,DAY,4336000
1733,42497619391,9813.719279,2019-03-09 9:00,UPBIT,4396000,4287000,KRW_BTC,4310000,DAY,4352000
1734,43201103064,10012.80844,2019-03-08 9:00,UPBIT,4358000,4234000,KRW_BTC,4289000,DAY,4310000
1735,21983491314,5130.464173,2019-03-07 9:00,UPBIT,4308000,4258000,KRW_BTC,4260000,DAY,4289000
1736,22448983964,5280.011877,2019-03-06 9:00,UPBIT,4297000,4210000,KRW_BTC,4248000,DAY,4260000
1737,32880069332,7840.087559,2019-03-05 9:00,UPBIT,4264000,4132000,KRW_BTC,4155000,DAY,4249000
1738,25683830681,6152.058694,2019-03-04 9:00,UPBIT,4257000,4120000,KRW_BTC,4239000,DAY,4155000
1739,12142792527,2857.937328,2019-03-03 9:00,UPBIT,4262000,4215000,KRW_BTC,4253000,DAY,4239000
1740,12731408161,2997.964221,2019-03-02 9:00,UPBIT,4267000,4205000,KRW_BTC,4248000,DAY,4253000
1741,13729868789,3231.988575,2019-03-01 9:00,UPBIT,4265000,4230000,KRW_BTC,4240000,DAY,4248000
1742,30380644613,7139.122006,2019-02-28 9:00,UPBIT,4321000,4201000,KRW_BTC,4259000,DAY,4240000
1743,27760919570,6561.253831,2019-02-27 9:00,UPBIT,4271000,4145000,KRW_BTC,4229000,DAY,4259000
1744,26417834792,6237.949735,2019-02-26 9:00,UPBIT,4266000,4206000,KRW_BTC,4255000,DAY,4228000
1745,30222231653,7140.029528,2019-02-25 9:00,UPBIT,4265000,4177000,KRW_BTC,4178000,DAY,4255000
1746,47062182614,10822.9811,2019-02-24 9:00,UPBIT,4554000,4165000,KRW_BTC,4479000,DAY,4178000
1747,21730796182,4954.507465,2019-02-23 9:00,UPBIT,4494000,4319000,KRW_BTC,4344000,DAY,4479000
1748,17510528619,4028.810501,2019-02-22 9:00,UPBIT,4369000,4319000,KRW_BTC,4327000,DAY,4346000
1749,33107106122,7641.808166,2019-02-21 9:00,UPBIT,4398000,4291000,KRW_BTC,4315000,DAY,4328000
1750,21687354261,5067.511081,2019-02-20 9:00,UPBIT,4333000,4219000,KRW_BTC,4259000,DAY,4315000
1751,39212341502,9217.257579,2019-02-19 9:00,UPBIT,4338000,4150000,KRW_BTC,4236000,DAY,4259000
1752,40909656713,9883.418435,2019-02-18 9:00,UPBIT,4260000,4027000,KRW_BTC,4040000,DAY,4236000
1753,25958034938,6462.476217,2019-02-17 9:00,UPBIT,4094000,3986000,KRW_BTC,4002000,DAY,4040000
1754,19784605484,4941.132883,2019-02-16 9:00,UPBIT,4030000,3982000,KRW_BTC,3983000,DAY,4002000
1755,16776642969,4199.892993,2019-02-15 9:00,UPBIT,4039000,3979000,KRW_BTC,3983000,DAY,3986000
1756,11221918186,2817.990531,2019-02-14 9:00,UPBIT,3992000,3967000,KRW_BTC,3983000,DAY,3984000
1757,14645352763,3675.489768,2019-02-13 9:00,UPBIT,4017000,3962000,KRW_BTC,3980000,DAY,3983000
1758,15617366229,3922.74039,2019-02-12 9:00,UPBIT,4020000,3957000,KRW_BTC,3986000,DAY,3981000
1759,14716578441,3690.354425,2019-02-11 9:00,UPBIT,4035000,3962000,KRW_BTC,4023000,DAY,3986000
1760,19360278162,4852.851599,2019-02-10 9:00,UPBIT,4030000,3937000,KRW_BTC,3997000,DAY,4023000
1761,16392143508,4099.332225,2019-02-09 9:00,UPBIT,4038000,3968000,KRW_BTC,4007000,DAY,3998000
1762,33718485512,8694.605925,2019-02-08 9:00,UPBIT,4075000,3768000,KRW_BTC,3783000,DAY,4009000
1763,17538962572,4630.816776,2019-02-07 9:00,UPBIT,3800000,3776000,KRW_BTC,3791000,DAY,3783000
1764,17306495866,4564.887922,2019-02-06 9:00,UPBIT,3844000,3756000,KRW_BTC,3835000,DAY,3791000
1765,13549201597,3536.649204,2019-02-05 9:00,UPBIT,3845000,3814000,KRW_BTC,3822000,DAY,3835000
1766,10894599224,2847.996078,2019-02-04 9:00,UPBIT,3849000,3792000,KRW_BTC,3821000,DAY,3822000
1767,7982336759,2089.516675,2019-02-03 9:00,UPBIT,3861000,3794000,KRW_BTC,3853000,DAY,3821000
1768,8354523949,2189.964611,2019-02-02 9:00,UPBIT,3870000,3796000,KRW_BTC,3816000,DAY,3855000
1769,13357206472,3535.665652,2019-02-01 9:00,UPBIT,3825000,3735000,KRW_BTC,3775000,DAY,3816000
1770,22400435615,5907.050898,2019-01-31 9:00,UPBIT,3845000,3752000,KRW_BTC,3810000,DAY,3775000
1771,29038484074,7619.508244,2019-01-30 9:00,UPBIT,3855000,3769000,KRW_BTC,3796000,DAY,3810000
1772,15283094613,4037.590559,2019-01-29 9:00,UPBIT,3841000,3730000,KRW_BTC,3828000,DAY,3795000
1773,22304580301,5807.396995,2019-01-28 9:00,UPBIT,3952000,3775000,KRW_BTC,3950000,DAY,3828000
1774,11377067405,2879.052233,2019-01-27 9:00,UPBIT,3975000,3900000,KRW_BTC,3963000,DAY,3951000
1775,14985339130,3770.714418,2019-01-26 9:00,UPBIT,4039000,3934000,KRW_BTC,3957000,DAY,3963000
1776,18140518930,4594.535773,2019-01-25 9:00,UPBIT,3994000,3911000,KRW_BTC,3982000,DAY,3957000
1777,17515207475,4413.840651,2019-01-24 9:00,UPBIT,4000000,3941000,KRW_BTC,3997000,DAY,3983000
1778,17597685481,4397.653037,2019-01-23 9:00,UPBIT,4029000,3973000,KRW_BTC,4013000,DAY,3996000
1779,25320116141,6366.151806,2019-01-22 9:00,UPBIT,4045000,3886000,KRW_BTC,3973000,DAY,4013000
1780,18825781825,4739.103206,2019-01-21 9:00,UPBIT,4001000,3937000,KRW_BTC,3985000,DAY,3973000
1781,18700994621,4635.173921,2019-01-20 9:00,UPBIT,4135000,3913000,KRW_BTC,4115000,DAY,3984000
1782,17700041108,4320.724518,2019-01-19 9:00,UPBIT,4188000,4040000,KRW_BTC,4048000,DAY,4115000
1783,18090172101,4470.593885,2019-01-18 9:00,UPBIT,4080000,4022000,KRW_BTC,4075000,DAY,4046000
1784,23191974158,5735.321752,2019-01-17 9:00,UPBIT,4088000,4002000,KRW_BTC,4052000,DAY,4075000
1785,22826801255,5635.846269,2019-01-16 9:00,UPBIT,4100000,4014000,KRW_BTC,4034000,DAY,4052000
1786,19648524022,4819.991578,2019-01-15 9:00,UPBIT,4116000,4002000,KRW_BTC,4098000,DAY,4034000
1787,19919384100,4950.867885,2019-01-14 9:00,UPBIT,4141000,3951000,KRW_BTC,3966000,DAY,4098000
1788,13362699539,3318.319231,2019-01-13 9:00,UPBIT,4102000,3940000,KRW_BTC,4098000,DAY,3963000
1789,13292760230,3247.572161,2019-01-12 9:00,UPBIT,4140000,4043000,KRW_BTC,4101000,DAY,4098000
1790,21762101414,5325.279406,2019-01-11 9:00,UPBIT,4149000,4029000,KRW_BTC,4086000,DAY,4101000
1791,43511837850,10233.89729,2019-01-10 9:00,UPBIT,4487000,4060000,KRW_BTC,4460000,DAY,4087000
1792,20054659110,4477.800534,2019-01-09 9:00,UPBIT,4510000,4431000,KRW_BTC,4481000,DAY,4458000
1793,22861221192,5089.280534,2019-01-08 9:00,UPBIT,4577000,4420000,KRW_BTC,4498000,DAY,4480000
1794,19378111848,4307.100198,2019-01-07 9:00,UPBIT,4550000,4450000,KRW_BTC,4519000,DAY,4499000
1795,21317313690,4835.564007,2019-01-06 9:00,UPBIT,4551000,4270000,KRW_BTC,4294000,DAY,4520000
1796,14367611652,3332.948924,2019-01-05 9:00,UPBIT,4345000,4270000,KRW_BTC,4304000,DAY,4294000
1797,23365453642,5455.729434,2019-01-04 9:00,UPBIT,4328000,4231000,KRW_BTC,4285000,DAY,4303000
1798,20189326809,4683.662098,2019-01-03 9:00,UPBIT,4360000,4251000,KRW_BTC,4348000,DAY,4284000
1799,23238255655,5413.333046,2019-01-02 9:00,UPBIT,4366000,4241000,KRW_BTC,4288000,DAY,4347000
1800,15997558883,3806.560395,2019-01-01 9:00,UPBIT,4297000,4130000,KRW_BTC,4200000,DAY,4288000
1801,18279938720,4319.654385,2018-12-31 9:00,UPBIT,4322000,4129000,KRW_BTC,4294000,DAY,4200000
1802,20494140204,4820.062739,2018-12-30 9:00,UPBIT,4335000,4153000,KRW_BTC,4190000,DAY,4291000
1803,22620577739,5249.207,2018-12-29 9:00,UPBIT,4388000,4166000,KRW_BTC,4338000,DAY,4200000
1804,37782469291,9044.900733,2018-12-28 9:00,UPBIT,4380000,4043000,KRW_BTC,4127000,DAY,4338000
1805,26872111966,6387.124921,2018-12-27 9:00,UPBIT,4334000,4062000,KRW_BTC,4292000,DAY,4124000
1806,33844677004,7965.545515,2018-12-26 9:00,UPBIT,4349000,4157000,KRW_BTC,4243000,DAY,4293000
1807,36742695645,8603.024665,2018-12-25 9:00,UPBIT,4553000,4138000,KRW_BTC,4537000,DAY,4243000
1808,50759889674,11018.72956,2018-12-24 9:00,UPBIT,4700000,4425000,KRW_BTC,4436000,DAY,4539000
1809,33389627462,7458.504128,2018-12-23 9:00,UPBIT,4549000,4369000,KRW_BTC,4465000,DAY,4439000
1810,30486695427,7007.242166,2018-12-22 9:00,UPBIT,4494000,4272000,KRW_BTC,4333000,DAY,4464000
1811,75652109473,16822.18192,2018-12-21 9:00,UPBIT,4733000,4243000,KRW_BTC,4552000,DAY,4333000
1812,72750405678,16481.71245,2018-12-20 9:00,UPBIT,4637000,4090000,KRW_BTC,4127000,DAY,4552000
1813,51926147649,12333.94329,2018-12-19 9:00,UPBIT,4400000,4054000,KRW_BTC,4092000,DAY,4124000
1814,30304504785,7666.873375,2018-12-18 9:00,UPBIT,4110000,3848000,KRW_BTC,3921000,DAY,4088000
1815,34536634669,9103.62715,2018-12-17 9:00,UPBIT,3973000,3625000,KRW_BTC,3636000,DAY,3923000
1816,12974785984,3542.844996,2018-12-16 9:00,UPBIT,3700000,3612000,KRW_BTC,3620000,DAY,3637000
1817,14632832608,4034.72846,2018-12-15 9:00,UPBIT,3685000,3562000,KRW_BTC,3641000,DAY,3619000
1818,21793982877,5889.211942,2018-12-14 9:00,UPBIT,3777000,3595000,KRW_BTC,3721000,DAY,3642000
1819,20265170915,5314.529091,2018-12-13 9:00,UPBIT,3900000,3693000,KRW_BTC,3889000,DAY,3721000
1820,21805254970,5659.625698,2018-12-12 9:00,UPBIT,3929000,3792000,KRW_BTC,3822000,DAY,3888000
1821,25692198382,6669.046499,2018-12-11 9:00,UPBIT,3924000,3764000,KRW_BTC,3893000,DAY,3822000
1822,23883074170,6046.327169,2018-12-10 9:00,UPBIT,4075000,3838000,KRW_BTC,4013000,DAY,3895000
1823,25604546303,6483.951652,2018-12-09 9:00,UPBIT,4120000,3832000,KRW_BTC,3877000,DAY,4013000
1824,29612071269,7681.099334,2018-12-08 9:00,UPBIT,3953000,3714000,KRW_BTC,3868000,DAY,3875000
1825,59708370845,15549.85391,2018-12-07 9:00,UPBIT,4005000,3666000,KRW_BTC,3962000,DAY,3868000
1826,59748180327,14125.61843,2018-12-06 9:00,UPBIT,4391000,3950000,KRW_BTC,4262000,DAY,3965000
1827,36235565227,8325.803427,2018-12-05 9:00,UPBIT,4472000,4232000,KRW_BTC,4456000,DAY,4262000
1828,43474749999,9755.045059,2018-12-04 9:00,UPBIT,4592000,4280000,KRW_BTC,4393000,DAY,4457000
1829,40003959997,8886.507,2018-12-03 9:00,UPBIT,4728000,4330000,KRW_BTC,4699000,DAY,4387000
1830,32924426895,6984.371586,2018-12-02 9:00,UPBIT,4852000,4614000,KRW_BTC,4720000,DAY,4685000
1831,32588352829,6990.428012,2018-12-01 9:00,UPBIT,4834000,4476000,KRW_BTC,4565000,DAY,4721000
1832,53038246796,11389.14325,2018-11-30 9:00,UPBIT,4888000,4440000,KRW_BTC,4841000,DAY,4565000
1833,65577051421,13588.75645,2018-11-29 9:00,UPBIT,5030000,4661000,KRW_BTC,4795000,DAY,4840000
1834,70403454469,15135.99872,2018-11-28 9:00,UPBIT,4932000,4369000,KRW_BTC,4380000,DAY,4800000
1835,43205370531,10023.86957,2018-11-27 9:00,UPBIT,4458000,4162000,KRW_BTC,4365000,DAY,4380000
1836,65903686545,14659.13233,2018-11-26 9:00,UPBIT,4747000,4177000,KRW_BTC,4616000,DAY,4371000
1837,65554014149,14846.61807,2018-11-25 9:00,UPBIT,4766000,4126000,KRW_BTC,4492000,DAY,4616000
1838,42650526652,8851.920053,2018-11-24 9:00,UPBIT,5112000,4411000,KRW_BTC,5013000,DAY,4492000
1839,45285118700,9163.960743,2018-11-23 9:00,UPBIT,5071000,4782000,KRW_BTC,4965000,DAY,5013000
1840,25948518441,5004.269015,2018-11-22 9:00,UPBIT,5361000,4950000,KRW_BTC,5274000,DAY,4965000
1841,44497249130,8532.493275,2018-11-21 9:00,UPBIT,5414000,5016000,KRW_BTC,5177000,DAY,5274000
1842,95754967134,17978.21072,2018-11-20 9:00,UPBIT,5762000,4935000,KRW_BTC,5618000,DAY,5177000
1843,60747307730,10146.0768,2018-11-19 9:00,UPBIT,6436000,5563000,KRW_BTC,6431000,DAY,5618000
1844,14958107587,2331.370963,2018-11-18 9:00,UPBIT,6494000,6363000,KRW_BTC,6383000,DAY,6431000
1845,18237270245,2858.37778,2018-11-17 9:00,UPBIT,6452000,6344000,KRW_BTC,6426000,DAY,6385000
1846,31772507436,4920.303982,2018-11-16 9:00,UPBIT,6580000,6350000,KRW_BTC,6529000,DAY,6425000
1847,60814427908,9344.825511,2018-11-15 9:00,UPBIT,6811000,6253000,KRW_BTC,6782000,DAY,6529000
1848,64821926065,9333.251092,2018-11-14 9:00,UPBIT,7270000,6514000,KRW_BTC,7248000,DAY,6782000
1849,21358444564,2949.096195,2018-11-13 9:00,UPBIT,7270000,7203000,KRW_BTC,7249000,DAY,7248000
1850,18145683553,2501.924931,2018-11-12 9:00,UPBIT,7284000,7234000,KRW_BTC,7253000,DAY,7249000
1851,13153925981,1818.848424,2018-11-11 9:00,UPBIT,7260000,7180000,KRW_BTC,7237000,DAY,7253000
1852,11871056469,1636.9714,2018-11-10 9:00,UPBIT,7275000,7228000,KRW_BTC,7243000,DAY,7237000
1853,22810221464,3141.944,2018-11-09 9:00,UPBIT,7307000,7203000,KRW_BTC,7282000,DAY,7243000
1854,24173143922,3316.395235,2018-11-08 9:00,UPBIT,7342000,7245000,KRW_BTC,7312000,DAY,7282000
1855,29774252936,4075.206543,2018-11-07 9:00,UPBIT,7348000,7219000,KRW_BTC,7237000,DAY,7310000
1856,25372867294,3516.598602,2018-11-06 9:00,UPBIT,7256000,7186000,KRW_BTC,7198000,DAY,7231000
1857,20074802894,2781.274206,2018-11-05 9:00,UPBIT,7246000,7187000,KRW_BTC,7214000,DAY,7198000
1858,19852502555,2763.640954,2018-11-04 9:00,UPBIT,7270000,7125000,KRW_BTC,7145000,DAY,7213000
1859,11320699649,1584.162591,2018-11-03 9:00,UPBIT,7185000,7100000,KRW_BTC,7179000,DAY,7150000
1860,19075966862,2653.278378,2018-11-02 9:00,UPBIT,7221000,7161000,KRW_BTC,7186000,DAY,7179000
1861,13757575371,1920.593185,2018-11-01 9:00,UPBIT,7200000,7141000,KRW_BTC,7162000,DAY,7186000
1862,20818160095,2918.684467,2018-10-31 9:00,UPBIT,7200000,7062000,KRW_BTC,7139000,DAY,7162000
1863,16632386527,2329.379782,2018-10-30 9:00,UPBIT,7162000,7094000,KRW_BTC,7097000,DAY,7140000
1864,26967898392,3760.907316,2018-10-29 9:00,UPBIT,7264000,7057000,KRW_BTC,7259000,DAY,7097000
1865,9933433253,1367.837482,2018-10-28 9:00,UPBIT,7290000,7241000,KRW_BTC,7284000,DAY,7258000
